Open,Store,DayOfWeek,Promo,Year,Month,Day,Sales
1,632,3,0,2013,1,16,4480
1,631,3,0,2013,1,16,3713
1,630,3,0,2013,1,16,5179
1,629,3,0,2013,1,16,7052
1,628,3,0,2013,1,16,4487
1,627,3,0,2013,1,16,3149
1,626,3,0,2013,1,16,6818
1,625,3,0,2013,1,16,4516
1,624,3,0,2013,1,16,5042
1,623,3,0,2013,1,16,4614
1,622,3,0,2013,1,16,3181
1,621,3,0,2013,1,16,3781
1,620,3,0,2013,1,16,5589
1,619,3,0,2013,1,16,3405
1,618,3,0,2013,1,16,3884
1,617,3,0,2013,1,16,4914
1,616,3,0,2013,1,16,6354
1,615,3,0,2013,1,16,6626
1,614,3,0,2013,1,16,4458
1,613,3,0,2013,1,16,5506
1,612,3,0,2013,1,16,4453
1,611,3,0,2013,1,16,4784
1,610,3,0,2013,1,16,2774
1,609,3,0,2013,1,16,4158
1,608,3,0,2013,1,16,6609
1,607,3,0,2013,1,16,2658
1,606,3,0,2013,1,16,4885
1,605,3,0,2013,1,16,3921
1,604,3,0,2013,1,16,5667
1,603,3,0,2013,1,16,4678
1,602,3,0,2013,1,16,3795
1,601,3,0,2013,1,16,3316
1,600,3,0,2013,1,16,4533
1,599,3,0,2013,1,16,6769
1,598,3,0,2013,1,16,4261
1,597,3,0,2013,1,16,2825
1,596,3,0,2013,1,16,3314
1,595,3,0,2013,1,16,11269
1,594,3,0,2013,1,16,3329
1,593,3,0,2013,1,16,6783
1,592,3,0,2013,1,16,3431
1,591,3,0,2013,1,16,3904
1,590,3,0,2013,1,16,2690
1,589,3,0,2013,1,16,1335
1,588,3,0,2013,1,16,4423
1,587,3,0,2013,1,16,5384
1,586,3,0,2013,1,16,9152
1,585,3,0,2013,1,16,4908
1,584,3,0,2013,1,16,3072
1,583,3,0,2013,1,16,3808
1,582,3,0,2013,1,16,4457
1,581,3,0,2013,1,16,3721
1,580,3,0,2013,1,16,8890
1,579,3,0,2013,1,16,5091
1,578,3,0,2013,1,16,5064
1,577,3,0,2013,1,16,3392
1,576,3,0,2013,1,16,4378
1,575,3,0,2013,1,16,3507
1,574,3,0,2013,1,16,5053
1,573,3,0,2013,1,16,2777
1,572,3,0,2013,1,16,4421
1,571,3,0,2013,1,16,4283
1,570,3,0,2013,1,16,3051
1,569,3,0,2013,1,16,4064
1,568,3,0,2013,1,16,2645
1,567,3,0,2013,1,16,3866
1,566,3,0,2013,1,16,2804
1,565,3,0,2013,1,16,4477
1,564,3,0,2013,1,16,3518
1,563,3,0,2013,1,16,3681
1,562,3,0,2013,1,16,15793
1,561,3,0,2013,1,16,5103
1,559,3,0,2013,1,16,4346
1,558,3,0,2013,1,16,2172
1,557,3,0,2013,1,16,2858
1,556,3,0,2013,1,16,4953
1,555,3,0,2013,1,16,3053
1,554,3,0,2013,1,16,2826
1,553,3,0,2013,1,16,3453
1,552,3,0,2013,1,16,4616
1,551,3,0,2013,1,16,5400
1,550,3,0,2013,1,16,2591
1,549,3,0,2013,1,16,3674
1,548,3,0,2013,1,16,2326
1,547,3,0,2013,1,16,3173
1,546,3,0,2013,1,16,10604
1,545,3,0,2013,1,16,7257
1,544,3,0,2013,1,16,11494
1,543,3,0,2013,1,16,1949
1,542,3,0,2013,1,16,4293
1,541,3,0,2013,1,16,4224
1,540,3,0,2013,1,16,2666
1,539,3,0,2013,1,16,8663
1,538,3,0,2013,1,16,3555
1,537,3,0,2013,1,16,3645
1,536,3,0,2013,1,16,5755
1,535,3,0,2013,1,16,6063
1,534,3,0,2013,1,16,4801
1,533,3,0,2013,1,16,5717
1,532,3,0,2013,1,16,8466
1,531,3,0,2013,1,16,4233
1,530,3,0,2013,1,16,1821
1,529,3,0,2013,1,16,4725
1,528,3,0,2013,1,16,6991
1,527,3,0,2013,1,16,6633
1,526,3,0,2013,1,16,7196
1,525,3,0,2013,1,16,7833
1,524,3,0,2013,1,16,6298
1,523,3,0,2013,1,16,15246
1,522,3,0,2013,1,16,5830
1,521,3,0,2013,1,16,2949
1,520,3,0,2013,1,16,2781
1,519,3,0,2013,1,16,3231
1,518,3,0,2013,1,16,3493
1,516,3,0,2013,1,16,3204
1,515,3,0,2013,1,16,5500
1,514,3,0,2013,1,16,3562
1,513,3,0,2013,1,16,14300
1,511,3,0,2013,1,16,4985
1,510,3,0,2013,1,16,5540
1,509,3,0,2013,1,16,4252
1,508,3,0,2013,1,16,3381
1,507,3,0,2013,1,16,5489
1,506,3,0,2013,1,16,5928
1,505,3,0,2013,1,16,3332
1,504,3,0,2013,1,16,5199
1,503,3,0,2013,1,16,3498
1,502,3,0,2013,1,16,7725
1,501,3,0,2013,1,16,5148
1,500,3,0,2013,1,16,3461
1,499,3,0,2013,1,16,3108
1,498,3,0,2013,1,16,5891
1,497,3,0,2013,1,16,6602
1,496,3,0,2013,1,16,5579
1,495,3,0,2013,1,16,2257
1,494,3,0,2013,1,16,6159
1,493,3,0,2013,1,16,4360
1,492,3,0,2013,1,16,4820
1,491,3,0,2013,1,16,3959
1,490,3,0,2013,1,16,6571
1,489,3,0,2013,1,16,4794
1,488,3,0,2013,1,16,2544
1,487,3,0,2013,1,16,4046
1,486,3,0,2013,1,16,2630
1,485,3,0,2013,1,16,3149
1,484,3,0,2013,1,16,4972
1,483,3,0,2013,1,16,3588
1,482,3,0,2013,1,16,5342
1,481,3,0,2013,1,16,2499
1,480,3,0,2013,1,16,4200
1,479,3,0,2013,1,16,7435
1,478,3,0,2013,1,16,5250
1,477,3,0,2013,1,16,3592
1,476,3,0,2013,1,16,4454
1,475,3,0,2013,1,16,3922
1,474,3,0,2013,1,16,5328
1,473,3,0,2013,1,16,2396
1,472,3,0,2013,1,16,3887
1,471,3,0,2013,1,16,4948
1,470,3,0,2013,1,16,8716
1,469,3,0,2013,1,16,8447
1,468,3,0,2013,1,16,4675
1,467,3,0,2013,1,16,8368
1,466,3,0,2013,1,16,4828
1,465,3,0,2013,1,16,4671
1,464,3,0,2013,1,16,7099
1,463,3,0,2013,1,16,4942
1,462,3,0,2013,1,16,4085
1,461,3,0,2013,1,16,3431
1,460,3,0,2013,1,16,2711
1,459,3,0,2013,1,16,6065
1,458,3,0,2013,1,16,4626
1,457,3,0,2013,1,16,2741
1,456,3,0,2013,1,16,4062
1,455,3,0,2013,1,16,3663
1,454,3,0,2013,1,16,4689
1,453,3,0,2013,1,16,4928
1,452,3,0,2013,1,16,4053
1,451,3,0,2013,1,16,3846
1,450,3,0,2013,1,16,4782
1,449,3,0,2013,1,16,9271
1,448,3,0,2013,1,16,5805
1,447,3,0,2013,1,16,4389
1,446,3,0,2013,1,16,3730
1,445,3,0,2013,1,16,4874
1,444,3,0,2013,1,16,7202
1,443,3,0,2013,1,16,3609
1,442,3,0,2013,1,16,2477
1,441,3,0,2013,1,16,2967
1,440,3,0,2013,1,16,3751
1,439,3,0,2013,1,16,5337
1,438,3,0,2013,1,16,2988
1,437,3,0,2013,1,16,3893
1,436,3,0,2013,1,16,3963
1,435,3,0,2013,1,16,2413
1,434,3,0,2013,1,16,5718
1,433,3,0,2013,1,16,4799
1,432,3,0,2013,1,16,9005
1,431,3,0,2013,1,16,5719
1,430,3,0,2013,1,16,6477
1,429,3,0,2013,1,16,3798
1,428,3,0,2013,1,16,3608
1,427,3,0,2013,1,16,5594
1,426,3,0,2013,1,16,3624
1,425,3,0,2013,1,16,2249
1,424,3,0,2013,1,16,4342
1,423,3,0,2013,1,16,8118
1,422,3,0,2013,1,16,3613
1,421,3,0,2013,1,16,6249
1,420,3,0,2013,1,16,2695
1,419,3,0,2013,1,16,4111
1,418,3,0,2013,1,16,3570
1,417,3,0,2013,1,16,5897
1,416,3,0,2013,1,16,7422
1,415,3,0,2013,1,16,3507
1,414,3,0,2013,1,16,4104
1,413,3,0,2013,1,16,5298
1,412,3,0,2013,1,16,5407
1,411,3,0,2013,1,16,5573
1,410,3,0,2013,1,16,4396
1,409,3,0,2013,1,16,3456
1,408,3,0,2013,1,16,3393
1,407,3,0,2013,1,16,3077
1,406,3,0,2013,1,16,2753
1,405,3,0,2013,1,16,2942
1,403,3,0,2013,1,16,6100
1,402,3,0,2013,1,16,3565
1,401,3,0,2013,1,16,5515
1,400,3,0,2013,1,16,6618
1,399,3,0,2013,1,16,3814
1,398,3,0,2013,1,16,3589
1,397,3,0,2013,1,16,2795
1,396,3,0,2013,1,16,7352
1,395,3,0,2013,1,16,3066
1,394,3,0,2013,1,16,4558
1,393,3,0,2013,1,16,3253
1,392,3,0,2013,1,16,4827
1,391,3,0,2013,1,16,4006
1,390,3,0,2013,1,16,8909
1,389,3,0,2013,1,16,8832
1,388,3,0,2013,1,16,6951
1,387,3,0,2013,1,16,7587
1,386,3,0,2013,1,16,5321
1,385,3,0,2013,1,16,4464
1,384,3,0,2013,1,16,5582
1,383,3,0,2013,1,16,13859
1,382,3,0,2013,1,16,4906
1,381,3,0,2013,1,16,7662
1,380,3,0,2013,1,16,10302
1,379,3,0,2013,1,16,2682
1,378,3,0,2013,1,16,3431
1,377,3,0,2013,1,16,5108
1,376,3,0,2013,1,16,6722
1,375,3,0,2013,1,16,6358
1,374,3,0,2013,1,16,5322
1,373,3,0,2013,1,16,2317
1,372,3,0,2013,1,16,5524
1,371,3,0,2013,1,16,4872
1,370,3,0,2013,1,16,4501
1,369,3,0,2013,1,16,4504
1,368,3,0,2013,1,16,5639
1,367,3,0,2013,1,16,2996
1,366,3,0,2013,1,16,4395
1,365,3,0,2013,1,16,3841
1,364,3,0,2013,1,16,2395
1,363,3,0,2013,1,16,5202
1,362,3,0,2013,1,16,6059
1,361,3,0,2013,1,16,3418
1,360,3,0,2013,1,16,4749
1,359,3,0,2013,1,16,4345
1,358,3,0,2013,1,16,6475
1,357,3,0,2013,1,16,5773
1,356,3,0,2013,1,16,2881
1,355,3,0,2013,1,16,7094
1,354,3,0,2013,1,16,5063
1,353,3,0,2013,1,16,3225
1,352,3,0,2013,1,16,4774
1,351,3,0,2013,1,16,3452
1,350,3,0,2013,1,16,3996
1,348,3,0,2013,1,16,5666
1,347,3,0,2013,1,16,2660
1,346,3,0,2013,1,16,4148
1,345,3,0,2013,1,16,2970
1,344,3,0,2013,1,16,5222
1,343,3,0,2013,1,16,4333
1,342,3,0,2013,1,16,7439
1,341,3,0,2013,1,16,3988
1,340,3,0,2013,1,16,4456
1,338,3,0,2013,1,16,5608
1,337,3,0,2013,1,16,2941
1,336,3,0,2013,1,16,10417
1,335,3,0,2013,1,16,11594
1,334,3,0,2013,1,16,3922
1,333,3,0,2013,1,16,6433
1,332,3,0,2013,1,16,3070
1,331,3,0,2013,1,16,5610
1,330,3,0,2013,1,16,2089
1,329,3,0,2013,1,16,4550
1,328,3,0,2013,1,16,3870
1,327,3,0,2013,1,16,5659
1,326,3,0,2013,1,16,2789
1,325,3,0,2013,1,16,4450
1,324,3,0,2013,1,16,3630
1,323,3,0,2013,1,16,4930
1,322,3,0,2013,1,16,3572
1,321,3,0,2013,1,16,4127
1,320,3,0,2013,1,16,10998
1,319,3,0,2013,1,16,6480
1,318,3,0,2013,1,16,5423
1,317,3,0,2013,1,16,3481
1,316,3,0,2013,1,16,5723
1,315,3,0,2013,1,16,3641
1,314,3,0,2013,1,16,3785
1,313,3,0,2013,1,16,4604
1,312,3,0,2013,1,16,3209
1,311,3,0,2013,1,16,4687
1,310,3,0,2013,1,16,6848
1,309,3,0,2013,1,16,4819
1,308,3,0,2013,1,16,8243
1,307,3,0,2013,1,16,1942
1,306,3,0,2013,1,16,3230
1,305,3,0,2013,1,16,2764
1,304,3,0,2013,1,16,4981
1,303,3,0,2013,1,16,4379
1,302,3,0,2013,1,16,1703
1,301,3,0,2013,1,16,4417
1,300,3,0,2013,1,16,4530
1,299,3,0,2013,1,16,3144
1,298,3,0,2013,1,16,5658
1,297,3,0,2013,1,16,4888
1,296,3,0,2013,1,16,4660
1,295,3,0,2013,1,16,3440
1,294,3,0,2013,1,16,3763
1,293,3,0,2013,1,16,4383
1,292,3,0,2013,1,16,4979
1,291,3,0,2013,1,16,6136
1,290,3,0,2013,1,16,4508
1,289,3,0,2013,1,16,4347
1,288,3,0,2013,1,16,3344
1,287,3,0,2013,1,16,6062
1,286,3,0,2013,1,16,3308
1,285,3,0,2013,1,16,2963
1,284,3,0,2013,1,16,3471
1,283,3,0,2013,1,16,4653
1,282,3,0,2013,1,16,3604
1,281,3,0,2013,1,16,3946
1,280,3,0,2013,1,16,4290
1,279,3,0,2013,1,16,4106
1,278,3,0,2013,1,16,5940
1,277,3,0,2013,1,16,5027
1,276,3,0,2013,1,16,3199
1,275,3,0,2013,1,16,5312
1,274,3,0,2013,1,16,2052
1,273,3,0,2013,1,16,4587
1,272,3,0,2013,1,16,3908
1,271,3,0,2013,1,16,5464
1,270,3,0,2013,1,16,7376
1,269,3,0,2013,1,16,6064
1,268,3,0,2013,1,16,3783
1,267,3,0,2013,1,16,6046
1,266,3,0,2013,1,16,3712
1,265,3,0,2013,1,16,3489
1,264,3,0,2013,1,16,5752
1,263,3,0,2013,1,16,2393
1,262,3,0,2013,1,16,16568
1,261,3,0,2013,1,16,7837
1,260,3,0,2013,1,16,5616
1,259,3,0,2013,1,16,6681
1,258,3,0,2013,1,16,4257
1,257,3,0,2013,1,16,5099
1,256,3,0,2013,1,16,5444
1,255,3,0,2013,1,16,3986
1,254,3,0,2013,1,16,1482
1,253,3,0,2013,1,16,3263
1,252,3,0,2013,1,16,7463
1,251,3,0,2013,1,16,16211
1,250,3,0,2013,1,16,4528
1,249,3,0,2013,1,16,3709
1,248,3,0,2013,1,16,6295
1,247,3,0,2013,1,16,5463
1,246,3,0,2013,1,16,5378
1,245,3,0,2013,1,16,6067
1,244,3,0,2013,1,16,3259
1,243,3,0,2013,1,16,4609
1,242,3,0,2013,1,16,2016
1,241,3,0,2013,1,16,4599
1,240,3,0,2013,1,16,3857
1,239,3,0,2013,1,16,1725
1,238,3,0,2013,1,16,5730
1,237,3,0,2013,1,16,3914
1,236,3,0,2013,1,16,5703
1,235,3,0,2013,1,16,4127
1,234,3,0,2013,1,16,6069
1,233,3,0,2013,1,16,6732
1,231,3,0,2013,1,16,2567
1,230,3,0,2013,1,16,5177
1,229,3,0,2013,1,16,4834
1,228,3,0,2013,1,16,4517
1,227,3,0,2013,1,16,4683
1,226,3,0,2013,1,16,6218
1,225,3,0,2013,1,16,3115
1,224,3,0,2013,1,16,3179
1,223,3,0,2013,1,16,4385
1,222,3,0,2013,1,16,4025
1,221,3,0,2013,1,16,4160
1,220,3,0,2013,1,16,3764
1,219,3,0,2013,1,16,2791
1,218,3,0,2013,1,16,4588
1,217,3,0,2013,1,16,3441
1,216,3,0,2013,1,16,4368
1,215,3,0,2013,1,16,3680
1,214,3,0,2013,1,16,4543
1,213,3,0,2013,1,16,4900
1,212,3,0,2013,1,16,3523
1,211,3,0,2013,1,16,11216
1,210,3,0,2013,1,16,1879
1,209,3,0,2013,1,16,4449
1,208,3,0,2013,1,16,2384
1,207,3,0,2013,1,16,8719
1,206,3,0,2013,1,16,3334
1,205,3,0,2013,1,16,5021
1,204,3,0,2013,1,16,3923
1,203,3,0,2013,1,16,5188
1,202,3,0,2013,1,16,3423
1,201,3,0,2013,1,16,3044
1,200,3,0,2013,1,16,5664
1,199,3,0,2013,1,16,4689
1,198,3,0,2013,1,16,1864
1,197,3,0,2013,1,16,5035
1,196,3,0,2013,1,16,4444
1,195,3,0,2013,1,16,6840
1,194,3,0,2013,1,16,3262
1,193,3,0,2013,1,16,3445
1,192,3,0,2013,1,16,3213
1,191,3,0,2013,1,16,5490
1,190,3,0,2013,1,16,5029
1,189,3,0,2013,1,16,5595
1,188,3,0,2013,1,16,3284
1,187,3,0,2013,1,16,4389
1,186,3,0,2013,1,16,2513
1,185,3,0,2013,1,16,5022
1,184,3,0,2013,1,16,3879
1,183,3,0,2013,1,16,2855
1,182,3,0,2013,1,16,2253
1,181,3,0,2013,1,16,4323
1,180,3,0,2013,1,16,5055
1,179,3,0,2013,1,16,4791
1,178,3,0,2013,1,16,7171
1,177,3,0,2013,1,16,3294
1,176,3,0,2013,1,16,3619
1,175,3,0,2013,1,16,3510
1,174,3,0,2013,1,16,3646
1,173,3,0,2013,1,16,6442
1,172,3,0,2013,1,16,5121
1,171,3,0,2013,1,16,6198
1,170,3,0,2013,1,16,3583
1,169,3,0,2013,1,16,5205
1,168,3,0,2013,1,16,4161
1,167,3,0,2013,1,16,6904
1,166,3,0,2013,1,16,4101
1,165,3,0,2013,1,16,3186
1,164,3,0,2013,1,16,4285
1,163,3,0,2013,1,16,8922
1,162,3,0,2013,1,16,4099
1,161,3,0,2013,1,16,5644
1,160,3,0,2013,1,16,3726
1,159,3,0,2013,1,16,4988
1,158,3,0,2013,1,16,5747
1,157,3,0,2013,1,16,7657
1,156,3,0,2013,1,16,4955
1,155,3,0,2013,1,16,4624
1,154,3,0,2013,1,16,4146
1,153,3,0,2013,1,16,5294
1,152,3,0,2013,1,16,3746
1,151,3,0,2013,1,16,4542
1,150,3,0,2013,1,16,5564
1,149,3,0,2013,1,16,3852
1,148,3,0,2013,1,16,6572
1,147,3,0,2013,1,16,5173
1,146,3,0,2013,1,16,4582
1,145,3,0,2013,1,16,6749
1,144,3,0,2013,1,16,5981
1,143,3,0,2013,1,16,4071
1,142,3,0,2013,1,16,3523
1,141,3,0,2013,1,16,3723
1,140,3,0,2013,1,16,5830
1,139,3,0,2013,1,16,4400
1,138,3,0,2013,1,16,5756
1,137,3,0,2013,1,16,5317
1,136,3,0,2013,1,16,3335
1,135,3,0,2013,1,16,3752
1,134,3,0,2013,1,16,3721
1,133,3,0,2013,1,16,5622
1,132,3,0,2013,1,16,3364
1,131,3,0,2013,1,16,3855
1,130,3,0,2013,1,16,4039
1,129,3,0,2013,1,16,6606
1,128,3,0,2013,1,16,3655
1,127,3,0,2013,1,16,3527
1,126,3,0,2013,1,16,3219
1,125,3,0,2013,1,16,9438
1,124,3,0,2013,1,16,3276
1,123,3,0,2013,1,16,5905
1,122,3,0,2013,1,16,4338
1,121,3,0,2013,1,16,3301
1,120,3,0,2013,1,16,4440
1,119,3,0,2013,1,16,4733
1,118,3,0,2013,1,16,4625
1,117,3,0,2013,1,16,2822
1,116,3,0,2013,1,16,6158
1,115,3,0,2013,1,16,4269
1,114,3,0,2013,1,16,3554
1,113,3,0,2013,1,16,4786
1,112,3,0,2013,1,16,5434
1,111,3,0,2013,1,16,4615
1,110,3,0,2013,1,16,3765
1,109,3,0,2013,1,16,4927
1,108,3,0,2013,1,16,6445
1,107,3,0,2013,1,16,5826
1,106,3,0,2013,1,16,8578
1,105,3,0,2013,1,16,1708
1,104,3,0,2013,1,16,7757
1,102,3,0,2013,1,16,4752
1,101,3,0,2013,1,16,5284
1,100,3,0,2013,1,16,5249
1,99,3,0,2013,1,16,2917
1,98,3,0,2013,1,16,2744
1,97,3,0,2013,1,16,4676
1,96,3,0,2013,1,16,4102
1,95,3,0,2013,1,16,5125
1,94,3,0,2013,1,16,4543
1,93,3,0,2013,1,16,4336
1,92,3,0,2013,1,16,3203
1,91,3,0,2013,1,16,4325
1,90,3,0,2013,1,16,4987
1,89,3,0,2013,1,16,4200
1,88,3,0,2013,1,16,5001
1,87,3,0,2013,1,16,5004
1,86,3,0,2013,1,16,2925
1,85,3,0,2013,1,16,5025
1,84,3,0,2013,1,16,9501
1,83,3,0,2013,1,16,2452
1,82,3,0,2013,1,16,6485
1,81,3,0,2013,1,16,5505
1,80,3,0,2013,1,16,4701
1,79,3,0,2013,1,16,3729
1,78,3,0,2013,1,16,2727
1,77,3,0,2013,1,16,3980
1,76,3,0,2013,1,16,6534
1,75,3,0,2013,1,16,4189
1,74,3,0,2013,1,16,4153
1,73,3,0,2013,1,16,3552
1,72,3,0,2013,1,16,2953
1,71,3,0,2013,1,16,5825
1,70,3,0,2013,1,16,4712
1,69,3,0,2013,1,16,6603
1,68,3,0,2013,1,16,4675
1,67,3,0,2013,1,16,5102
1,66,3,0,2013,1,16,4390
1,65,3,0,2013,1,16,3175
1,64,3,0,2013,1,16,5606
1,63,3,0,2013,1,16,5015
1,62,3,0,2013,1,16,5240
1,61,3,0,2013,1,16,2725
1,60,3,0,2013,1,16,5470
1,59,3,0,2013,1,16,4484
1,58,3,0,2013,1,16,3882
1,57,3,0,2013,1,16,8581
1,56,3,0,2013,1,16,4155
1,55,3,0,2013,1,16,3954
1,54,3,0,2013,1,16,4703
1,53,3,0,2013,1,16,4097
1,52,3,0,2013,1,16,5312
1,51,3,0,2013,1,16,3919
1,50,3,0,2013,1,16,2249
1,49,3,0,2013,1,16,2580
1,48,3,0,2013,1,16,3786
1,47,3,0,2013,1,16,5463
1,46,3,0,2013,1,16,3363
1,45,3,0,2013,1,16,3513
1,44,3,0,2013,1,16,3802
1,43,3,0,2013,1,16,4846
1,42,3,0,2013,1,16,7088
1,41,3,0,2013,1,16,2931
1,40,3,0,2013,1,16,2694
1,39,3,0,2013,1,16,2850
1,38,3,0,2013,1,16,3152
1,37,3,0,2013,1,16,4743
1,36,3,0,2013,1,16,7547
1,35,3,0,2013,1,16,5290
1,34,3,0,2013,1,16,5991
1,33,3,0,2013,1,16,6258
1,32,3,0,2013,1,16,2935
1,31,3,0,2013,1,16,4547
1,30,3,0,2013,1,16,3470
1,29,3,0,2013,1,16,4337
1,28,3,0,2013,1,16,4420
1,27,3,0,2013,1,16,6438
1,26,3,0,2013,1,16,3993
1,25,3,0,2013,1,16,8809
1,24,3,0,2013,1,16,5847
1,23,3,0,2013,1,16,3286
1,22,3,0,2013,1,16,3132
1,21,3,0,2013,1,16,2784
1,20,3,0,2013,1,16,6014
1,19,3,0,2013,1,16,4486
1,18,3,0,2013,1,16,4651
1,17,3,0,2013,1,16,4405
1,16,3,0,2013,1,16,5636
1,15,3,0,2013,1,16,4809
1,14,3,0,2013,1,16,4606
1,13,3,0,2013,1,16,2813
1,12,3,0,2013,1,16,5362
1,11,3,0,2013,1,16,6811
1,10,3,0,2013,1,16,4640
1,9,3,0,2013,1,16,3761
1,8,3,0,2013,1,16,3508
1,7,3,0,2013,1,16,5921
1,6,3,0,2013,1,16,4454
1,5,3,0,2013,1,16,3546
1,4,3,0,2013,1,16,6537
1,3,3,0,2013,1,16,4827
1,2,3,0,2013,1,16,4198
1,1,3,0,2013,1,16,4008
1,1115,4,0,2013,1,17,3039
1,1114,4,0,2013,1,17,13618
1,1113,4,0,2013,1,17,5407
1,1112,4,0,2013,1,17,8360
1,1111,4,0,2013,1,17,3977
1,1110,4,0,2013,1,17,3519
1,1109,4,0,2013,1,17,2670
1,1108,4,0,2013,1,17,4168
1,1107,4,0,2013,1,17,3352
1,1106,4,0,2013,1,17,3892
1,1105,4,0,2013,1,17,1946
1,1104,4,0,2013,1,17,2985
1,1103,4,0,2013,1,17,2541
1,1102,4,0,2013,1,17,6300
1,1101,4,0,2013,1,17,7352
1,1100,4,0,2013,1,17,4308
1,1099,4,0,2013,1,17,7045
1,1098,4,0,2013,1,17,3846
1,1097,4,0,2013,1,17,8834
1,1096,4,0,2013,1,17,3147
1,1095,4,0,2013,1,17,3124
1,1094,4,0,2013,1,17,2468
1,1093,4,0,2013,1,17,5798
1,1092,4,0,2013,1,17,8251
1,1091,4,0,2013,1,17,5896
1,1090,4,0,2013,1,17,4368
1,1089,4,0,2013,1,17,7584
1,1088,4,0,2013,1,17,4152
1,1087,4,0,2013,1,17,4740
1,1086,4,0,2013,1,17,6282
1,1085,4,0,2013,1,17,6439
1,1084,4,0,2013,1,17,4647
1,1083,4,0,2013,1,17,3025
1,1082,4,0,2013,1,17,5853
1,1080,4,0,2013,1,17,5441
1,1079,4,0,2013,1,17,5683
1,1078,4,0,2013,1,17,2868
1,1077,4,0,2013,1,17,3892
1,1076,4,0,2013,1,17,2595
1,1075,4,0,2013,1,17,9535
1,1074,4,0,2013,1,17,3072
1,1073,4,0,2013,1,17,5834
1,1072,4,0,2013,1,17,5328
1,1071,4,0,2013,1,17,5394
1,1070,4,0,2013,1,17,5067
1,1069,4,0,2013,1,17,4706
1,1068,4,0,2013,1,17,1649
1,1067,4,0,2013,1,17,3475
1,1066,4,0,2013,1,17,9040
1,1065,4,0,2013,1,17,2788
1,1064,4,0,2013,1,17,6933
1,1063,4,0,2013,1,17,3151
1,1062,4,0,2013,1,17,5141
1,1061,4,0,2013,1,17,4011
1,1060,4,0,2013,1,17,5831
1,1059,4,0,2013,1,17,6044
1,1058,4,0,2013,1,17,5015
1,1057,4,0,2013,1,17,5241
1,1056,4,0,2013,1,17,1806
1,1055,4,0,2013,1,17,6233
1,1054,4,0,2013,1,17,4867
1,1053,4,0,2013,1,17,6519
1,1052,4,0,2013,1,17,5509
1,1051,4,0,2013,1,17,4888
1,1050,4,0,2013,1,17,3901
1,1049,4,0,2013,1,17,2544
1,1048,4,0,2013,1,17,4577
1,1047,4,0,2013,1,17,3369
1,1046,4,0,2013,1,17,4933
1,1045,4,0,2013,1,17,6010
1,1044,4,0,2013,1,17,4305
1,1043,4,0,2013,1,17,5831
1,1042,4,0,2013,1,17,2947
1,1041,4,0,2013,1,17,3854
1,1040,4,0,2013,1,17,6476
1,1039,4,0,2013,1,17,4899
1,1038,4,0,2013,1,17,3792
1,1037,4,0,2013,1,17,5168
1,1036,4,0,2013,1,17,3620
1,1035,4,0,2013,1,17,4426
1,1034,4,0,2013,1,17,4663
1,1033,4,0,2013,1,17,11693
1,1032,4,0,2013,1,17,8862
1,1031,4,0,2013,1,17,3812
1,1030,4,0,2013,1,17,3203
1,1029,4,0,2013,1,17,4926
1,1028,4,0,2013,1,17,2851
1,1027,4,0,2013,1,17,6946
1,1026,4,0,2013,1,17,6678
1,1025,4,0,2013,1,17,6105
1,1024,4,0,2013,1,17,4189
1,1023,4,0,2013,1,17,4510
1,1022,4,0,2013,1,17,4185
1,1021,4,0,2013,1,17,6386
1,1020,4,0,2013,1,17,6332
1,1019,4,0,2013,1,17,4754
1,1018,4,0,2013,1,17,9911
1,1017,4,0,2013,1,17,6432
1,1016,4,0,2013,1,17,3022
1,1015,4,0,2013,1,17,4716
1,1014,4,0,2013,1,17,9655
1,1013,4,0,2013,1,17,3499
1,1012,4,0,2013,1,17,2682
1,1011,4,0,2013,1,17,5341
1,1010,4,0,2013,1,17,5229
1,1009,4,0,2013,1,17,3029
1,1008,4,0,2013,1,17,3827
1,1007,4,0,2013,1,17,4250
1,1006,4,0,2013,1,17,3928
1,1005,4,0,2013,1,17,4699
1,1004,4,0,2013,1,17,2965
1,1003,4,0,2013,1,17,5811
1,1002,4,0,2013,1,17,4082
1,1001,4,0,2013,1,17,4392
1,1000,4,0,2013,1,17,4485
1,999,4,0,2013,1,17,6442
1,998,4,0,2013,1,17,3202
1,997,4,0,2013,1,17,3354
1,996,4,0,2013,1,17,4282
1,995,4,0,2013,1,17,6477
1,994,4,0,2013,1,17,3165
1,993,4,0,2013,1,17,4532
1,992,4,0,2013,1,17,4825
1,991,4,0,2013,1,17,5678
1,990,4,0,2013,1,17,4691
1,989,4,0,2013,1,17,3233
1,988,4,0,2013,1,17,3690
1,987,4,0,2013,1,17,5223
1,986,4,0,2013,1,17,7474
1,985,4,0,2013,1,17,5791
1,984,4,0,2013,1,17,2580
1,983,4,0,2013,1,17,8487
1,982,4,0,2013,1,17,4917
1,981,4,0,2013,1,17,5788
1,980,4,0,2013,1,17,5458
1,979,4,0,2013,1,17,4289
1,978,4,0,2013,1,17,4900
1,977,4,0,2013,1,17,2795
1,976,4,0,2013,1,17,5326
1,975,4,0,2013,1,17,6214
1,974,4,0,2013,1,17,8062
1,973,4,0,2013,1,17,3942
1,972,4,0,2013,1,17,2552
1,971,4,0,2013,1,17,5102
1,970,4,0,2013,1,17,2850
